"","id","player_of_match","toss_winner","t","winner","result","result_margin","eliminator","method","umpire_team","Field","FieldValue","TeamNumber","Team"
"3103",1136579,"AB de Villiers","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",6,"N",NA,"CB Gaffaney/CK Nandan","date","21/04/2018","team1","Royal Challengers Bangalore"
"3104",1136580,"AT Rayudu","Sunrisers Hyderabad","field","Chennai Super Kings","runs",4,"N",NA,"VA Kulkarni/AK Chaudhary","date","22/04/2018","team1","Sunrisers Hyderabad"
"3105",1136581,"JC Archer","Mumbai Indians","bat","Rajasthan Royals","wickets",3,"N",NA,"KN Ananthapadmanabhan/RJ Tucker","date","22/04/2018","team1","Rajasthan Royals"
"3106",1136582,"AS Rajpoot","Delhi Daredevils","field","Kings XI Punjab","runs",4,"N",NA,"A Nand Kishore/CK Nandan","date","23/04/2018","team1","Delhi Daredevils"
"3107",1136583,"Rashid Khan","Mumbai Indians","field","Sunrisers Hyderabad","runs",31,"N",NA,"C Shamshuddin/S Ravi","date","24/04/2018","team1","Mumbai Indians"
"3108",1136584,"MS Dhoni","Chennai Super Kings","field","Chennai Super Kings","wickets",5,"N",NA,"NJ Llong/VK Sharma","date","25/04/2018","team1","Royal Challengers Bangalore"
"3109",1136585,"AS Rajpoot","Kings XI Punjab","field","Sunrisers Hyderabad","runs",13,"N",NA,"YC Barde/CK Nandan","date","26/04/2018","team1","Sunrisers Hyderabad"
"3110",1136586,"SS Iyer","Kolkata Knight Riders","field","Delhi Daredevils","runs",55,"N",NA,"C Shamshuddin/S Ravi","date","27/04/2018","team1","Delhi Daredevils"
"3111",1136587,"RG Sharma","Mumbai Indians","field","Mumbai Indians","wickets",8,"N",NA,"CB Gaffaney/Nitin Menon","date","28/04/2018","team1","Chennai Super Kings"
"3112",1136588,"KS Williamson","Sunrisers Hyderabad","bat","Sunrisers Hyderabad","runs",11,"N",NA,"BNJ Oxenford/A Nand Kishore","date","29/04/2018","team1","Rajasthan Royals"
"3113",1136589,"CA Lynn","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",6,"N",NA,"NJ Llong/AK Chaudhary","date","29/04/2018","team1","Royal Challengers Bangalore"
"3114",1136590,"SR Watson","Delhi Daredevils","field","Chennai Super Kings","runs",13,"N",NA,"AY Dandekar/C Shamshuddin","date","30/04/2018","team1","Chennai Super Kings"
"3115",1136591,"TG Southee","Mumbai Indians","field","Royal Challengers Bangalore","runs",14,"N",NA,"M Erasmus/Nitin Menon","date","01/05/2018","team1","Royal Challengers Bangalore"
"3116",1136592,"RR Pant","Rajasthan Royals","field","Delhi Daredevils","runs",4,"N","D/L","VK Sharma/CK Nandan","date","02/05/2018","team1","Delhi Daredevils"
"3117",1136593,"SP Narine","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",6,"N",NA,"HDPK Dharmasena/A Deshmukh","date","03/05/2018","team1","Kolkata Knight Riders"
"3118",1136594,"SA Yadav","Mumbai Indians","field","Mumbai Indians","wickets",6,"N",NA,"AY Dandekar/S Ravi","date","04/05/2018","team1","Kings XI Punjab"
"3119",1136595,"RA Jadeja","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"Nitin Menon/YC Barde","date","05/05/2018","team1","Chennai Super Kings"
"3120",1136596,"Rashid Khan","Delhi Daredevils","bat","Sunrisers Hyderabad","wickets",7,"N",NA,"BNJ Oxenford/CK Nandan","date","05/05/2018","team1","Sunrisers Hyderabad"
"3121",1136597,"HH Pandya","Kolkata Knight Riders","field","Mumbai Indians","runs",13,"N",NA,"HDPK Dharmasena/A Deshmukh","date","06/05/2018","team1","Mumbai Indians"
"3122",1136598,"Mujeeb Ur Rahman","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"C Shamshuddin/S Ravi","date","06/05/2018","team1","Kings XI Punjab"
"3123",1136599,"KS Williamson","Royal Challengers Bangalore","field","Sunrisers Hyderabad","runs",5,"N",NA,"BNJ Oxenford/VK Sharma","date","07/05/2018","team1","Sunrisers Hyderabad"
"3124",1136600,"JC Buttler","Rajasthan Royals","bat","Rajasthan Royals","runs",15,"N",NA,"M Erasmus/Nitin Menon","date","08/05/2018","team1","Rajasthan Royals"
"3125",1136601,"Ishan Kishan","Kolkata Knight Riders","field","Mumbai Indians","runs",102,"N",NA,"KN Ananthapadmanabhan/AK Chaudhary","date","09/05/2018","team1","Kolkata Knight Riders"
"3126",1136602,"S Dhawan","Delhi Daredevils","bat","Sunrisers Hyderabad","wickets",9,"N",NA,"AY Dandekar/C Shamshuddin","date","10/05/2018","team1","Delhi Daredevils"
"3127",1136603,"JC Buttler","Chennai Super Kings","bat","Rajasthan Royals","wickets",4,"N",NA,"M Erasmus/YC Barde","date","11/05/2018","team1","Rajasthan Royals"
"3128",1136604,"SP Narine","Kings XI Punjab","field","Kolkata Knight Riders","runs",31,"N",NA,"VK Sharma/CK Nandan","date","12/05/2018","team1","Kings XI Punjab"
"3129",1136605,"AB de Villiers","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",5,"N",NA,"KN Ananthapadmanabhan/HDPK Dharmasena","date","12/05/2018","team1","Delhi Daredevils"
"3130",1136606,"AT Rayudu","Chennai Super Kings","field","Chennai Super Kings","wickets",8,"N",NA,"M Erasmus/YC Barde","date","13/05/2018","team1","Chennai Super Kings"
"3131",1136607,"JC Buttler","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"Nitin Menon/S Ravi","date","13/05/2018","team1","Mumbai Indians"
"3132",1136608,"UT Yadav","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",10,"N",NA,"BNJ Oxenford/VK Sharma","date","14/05/2018","team1","Kings XI Punjab"
"3133",1136609,"Kuldeep Yadav","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",6,"N",NA,"HDPK Dharmasena/AK Chaudhary","date","15/05/2018","team1","Kolkata Knight Riders"
"3134",1136610,"JJ Bumrah","Kings XI Punjab","field","Mumbai Indians","runs",3,"N",NA,"M Erasmus/Nitin Menon","date","16/05/2018","team1","Mumbai Indians"
"3135",1136611,"AB de Villiers","Sunrisers Hyderabad","field","Royal Challengers Bangalore","runs",14,"N",NA,"AY Dandekar/S Ravi","date","17/05/2018","team1","Royal Challengers Bangalore"
"3136",1136612,"HV Patel","Chennai Super Kings","field","Delhi Daredevils","runs",34,"N",NA,"VA Kulkarni/HDPK Dharmasena","date","18/05/2018","team1","Delhi Daredevils"
"3137",1136613,"S Gopal","Rajasthan Royals","bat","Rajasthan Royals","runs",30,"N",NA,"BNJ Oxenford/VK Sharma","date","19/05/2018","team1","Rajasthan Royals"
"3138",1136614,"CA Lynn","Sunrisers Hyderabad","bat","Kolkata Knight Riders","wickets",5,"N",NA,"AK Chaudhary/S Ravi","date","19/05/2018","team1","Sunrisers Hyderabad"
"3139",1136615,"A Mishra","Delhi Daredevils","bat","Delhi Daredevils","runs",11,"N",NA,"HDPK Dharmasena/CK Nandan","date","20/05/2018","team1","Delhi Daredevils"
"3140",1136616,"L Ngidi","Chennai Super Kings","field","Chennai Super Kings","wickets",5,"N",NA,"Nitin Menon/YC Barde","date","20/05/2018","team1","Chennai Super Kings"
"3141",1136617,"F du Plessis","Chennai Super Kings","field","Chennai Super Kings","wickets",2,"N",NA,"C Shamshuddin/M Erasmus","date","22/05/2018","team1","Sunrisers Hyderabad"
"3142",1136618,"AD Russell","Rajasthan Royals","field","Kolkata Knight Riders","runs",25,"N",NA,"AK Chaudhary/Nitin Menon","date","23/05/2018","team1","Kolkata Knight Riders"
"3143",1136619,"Rashid Khan","Kolkata Knight Riders","field","Sunrisers Hyderabad","runs",14,"N",NA,"HDPK Dharmasena/Nitin Menon","date","25/05/2018","team1","Kolkata Knight Riders"
"3144",1136620,"SR Watson","Chennai Super Kings","field","Chennai Super Kings","wickets",8,"N",NA,"M Erasmus/S Ravi","date","27/05/2018","team1","Chennai Super Kings"
"3145",1175356,"Harbhajan Singh","Chennai Super Kings","field","Chennai Super Kings","wickets",7,"N",NA,"AY Dandekar/BNJ Oxenford","date","23/03/2019","team1","Chennai Super Kings"
"3146",1175357,"AD Russell","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",6,"N",NA,"CB Gaffaney/AK Chaudhary","date","24/03/2019","team1","Kolkata Knight Riders"
"3147",1175358,"RR Pant","Mumbai Indians","field","Delhi Capitals","runs",37,"N",NA,"YC Barde/S Ravi","date","24/03/2019","team1","Mumbai Indians"
"3148",1175359,"CH Gayle","Rajasthan Royals","field","Kings XI Punjab","runs",14,"N",NA,"KN Ananthapadmanabhan/C Shamshuddin","date","25/03/2019","team1","Rajasthan Royals"
"3149",1175360,"SR Watson","Delhi Capitals","bat","Chennai Super Kings","wickets",6,"N",NA,"M Erasmus/Nitin Menon","date","26/03/2019","team1","Delhi Capitals"
"3150",1175361,"AD Russell","Kings XI Punjab","field","Kolkata Knight Riders","runs",28,"N",NA,"VA Kulkarni/AK Chaudhary","date","27/03/2019","team1","Kolkata Knight Riders"
"3151",1175362,"JJ Bumrah","Royal Challengers Bangalore","field","Mumbai Indians","runs",6,"N",NA,"CK Nandan/S Ravi","date","28/03/2019","team1","Royal Challengers Bangalore"
"3152",1175363,"Rashid Khan","Rajasthan Royals","bat","Sunrisers Hyderabad","wickets",5,"N",NA,"C Shamshuddin/BNJ Oxenford","date","29/03/2019","team1","Sunrisers Hyderabad"
"3153",1175364,"MA Agarwal","Kings XI Punjab","field","Kings XI Punjab","wickets",8,"N",NA,"VA Kulkarni/CB Gaffaney","date","30/03/2019","team1","Kings XI Punjab"
"3154",1175365,"PP Shaw","Delhi Capitals","field","Delhi Capitals","tie",NA,"Y",NA,"AY Dandekar/Nitin Menon","date","30/03/2019","team1","Delhi Capitals"
"3155",1175366,"JM Bairstow","Royal Challengers Bangalore","field","Sunrisers Hyderabad","runs",118,"N",NA,"KN Ananthapadmanabhan/S Ravi","date","31/03/2019","team1","Sunrisers Hyderabad"
"3156",1175367,"MS Dhoni","Rajasthan Royals","field","Chennai Super Kings","runs",8,"N",NA,"YC Barde/CK Nandan","date","31/03/2019","team1","Chennai Super Kings"
"3157",1175368,"SM Curran","Delhi Capitals","field","Kings XI Punjab","runs",14,"N",NA,"CB Gaffaney/AK Chaudhary","date","01/04/2019","team1","Kings XI Punjab"
"3158",1175369,"S Gopal","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"AY Dandekar/M Erasmus","date","02/04/2019","team1","Rajasthan Royals"
"3159",1175370,"HH Pandya","Chennai Super Kings","field","Mumbai Indians","runs",37,"N",NA,"RJ Tucker/BNJ Oxenford","date","03/04/2019","team1","Mumbai Indians"
"3160",1175371,"JM Bairstow","Sunrisers Hyderabad","field","Sunrisers Hyderabad","wickets",5,"N",NA,"KN Ananthapadmanabhan/C Shamshuddin","date","04/04/2019","team1","Delhi Capitals"
"3161",1175372,"AD Russell","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",5,"N",NA,"CB Gaffaney/AK Chaudhary","date","05/04/2019","team1","Royal Challengers Bangalore"
"3162",1178393,"Harbhajan Singh","Chennai Super Kings","bat","Chennai Super Kings","runs",22,"N",NA,"KN Ananthapadmanabhan/RJ Tucker","date","06/04/2019","team1","Chennai Super Kings"
"3163",1178394,"AS Joseph","Sunrisers Hyderabad","field","Mumbai Indians","runs",40,"N",NA,"AY Dandekar/Nitin Menon","date","06/04/2019","team1","Sunrisers Hyderabad"
"3164",1178395,"K Rabada","Delhi Capitals","field","Delhi Capitals","wickets",4,"N",NA,"YC Barde/S Ravi","date","07/04/2019","team1","Royal Challengers Bangalore"
"3165",1178396,"HF Gurney","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",8,"N",NA,"CB Gaffaney/AK Chaudhary","date","07/04/2019","team1","Rajasthan Royals"
"3166",1178397,"KL Rahul","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"AY Dandekar/M Erasmus","date","08/04/2019","team1","Kings XI Punjab"
"3167",1178398,"DL Chahar","Chennai Super Kings","field","Chennai Super Kings","wickets",7,"N",NA,"RJ Tucker/C Shamshuddin","date","09/04/2019","team1","Chennai Super Kings"
"3168",1178399,"KA Pollard","Mumbai Indians","field","Mumbai Indians","wickets",3,"N",NA,"YC Barde/S Ravi","date","10/04/2019","team1","Mumbai Indians"
"3169",1178400,"MS Dhoni","Chennai Super Kings","field","Chennai Super Kings","wickets",4,"N",NA,"UV Gandhe/BNJ Oxenford","date","11/04/2019","team1","Rajasthan Royals"
"3170",1178401,"S Dhawan","Delhi Capitals","field","Delhi Capitals","wickets",7,"N",NA,"YC Barde/CK Nandan","date","12/04/2019","team1","Kolkata Knight Riders"
"3171",1178402,"JC Buttler","Rajasthan Royals","field","Rajasthan Royals","wickets",4,"N",NA,"Nitin Menon/A Nand Kishore","date","13/04/2019","team1","Mumbai Indians"
"3172",1178403,"AB de Villiers","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",8,"N",NA,"UV Gandhe/S Ravi","date","13/04/2019","team1","Kings XI Punjab"
"3173",1178404,"Imran Tahir","Chennai Super Kings","field","Chennai Super Kings","wickets",5,"N",NA,"RJ Tucker/CK Nandan","date","14/04/2019","team1","Kolkata Knight Riders"
"3174",1178405,"KMA Paul","Sunrisers Hyderabad","field","Delhi Capitals","runs",39,"N",NA,"BNJ Oxenford/AK Chaudhary","date","14/04/2019","team1","Sunrisers Hyderabad"
"3175",1178406,"SL Malinga","Mumbai Indians","field","Mumbai Indians","wickets",5,"N",NA,"M Erasmus/Nitin Menon","date","15/04/2019","team1","Mumbai Indians"
"3176",1178407,"R Ashwin","Rajasthan Royals","field","Kings XI Punjab","runs",12,"N",NA,"VA Kulkarni/AK Chaudhary","date","16/04/2019","team1","Kings XI Punjab"
"3177",1178408,"DA Warner","Chennai Super Kings","bat","Sunrisers Hyderabad","wickets",6,"N",NA,"UV Gandhe/IJ Gould","date","17/04/2019","team1","Sunrisers Hyderabad"
"3178",1178409,"HH Pandya","Mumbai Indians","bat","Mumbai Indians","runs",40,"N",NA,"BNJ Oxenford/NJ Llong","date","18/04/2019","team1","Delhi Capitals"
"3179",1178410,"V Kohli","Kolkata Knight Riders","field","Royal Challengers Bangalore","runs",10,"N",NA,"IJ Gould/Nitin Menon","date","19/04/2019","team1","Kolkata Knight Riders"
"3180",1178411,"SPD Smith","Rajasthan Royals","field","Rajasthan Royals","wickets",5,"N",NA,"YC Barde/S Ravi","date","20/04/2019","team1","Rajasthan Royals"
"3181",1178412,"SS Iyer","Delhi Capitals","field","Delhi Capitals","wickets",5,"N",NA,"UV Gandhe/C Shamshuddin","date","20/04/2019","team1","Delhi Capitals"
"3182",1178413,"KK Ahmed","Sunrisers Hyderabad","field","Sunrisers Hyderabad","wickets",9,"N",NA,"NJ Llong/Nitin Menon","date","21/04/2019","team1","Sunrisers Hyderabad"
"3183",1178414,"PA Patel","Chennai Super Kings","field","Royal Challengers Bangalore","runs",1,"N",NA,"RJ Tucker/VA Kulkarni","date","21/04/2019","team1","Royal Challengers Bangalore"
"3184",1178415,"RR Pant","Delhi Capitals","field","Delhi Capitals","wickets",6,"N",NA,"A Nand Kishore/S Ravi","date","22/04/2019","team1","Rajasthan Royals"
"3185",1178416,"SR Watson","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"NJ Llong/AK Chaudhary","date","23/04/2019","team1","Chennai Super Kings"
"3186",1178417,"AB de Villiers","Kings XI Punjab","field","Royal Challengers Bangalore","runs",17,"N",NA,"C Shamshuddin/BNJ Oxenford","date","24/04/2019","team1","Royal Challengers Bangalore"
"3187",1178418,"VR Aaron","Rajasthan Royals","field","Rajasthan Royals","wickets",3,"N",NA,"AY Dandekar/IJ Gould","date","25/04/2019","team1","Kolkata Knight Riders"
"3188",1178419,"RG Sharma","Chennai Super Kings","field","Mumbai Indians","runs",46,"N",NA,"NJ Llong/AK Chaudhary","date","26/04/2019","team1","Chennai Super Kings"
"3189",1178420,"JD Unadkat","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"YC Barde/A Nand Kishore","date","27/04/2019","team1","Rajasthan Royals"
"3190",1178421,"S Dhawan","Delhi Capitals","bat","Delhi Capitals","runs",16,"N",NA,"KN Ananthapadmanabhan/BNJ Oxenford","date","28/04/2019","team1","Delhi Capitals"
"3191",1178422,"AD Russell","Mumbai Indians","field","Kolkata Knight Riders","runs",34,"N",NA,"IJ Gould/Nitin Menon","date","28/04/2019","team1","Kolkata Knight Riders"
"3192",1178423,"DA Warner","Kings XI Punjab","field","Sunrisers Hyderabad","runs",45,"N",NA,"CK Nandan/S Ravi","date","29/04/2019","team1","Sunrisers Hyderabad"
"3193",1178424,NA,"Rajasthan Royals","field",NA,NA,NA,NA,NA,"UV Gandhe/NJ Llong","date","30/04/2019","team1","Royal Challengers Bangalore"
"3194",1178425,"MS Dhoni","Delhi Capitals","field","Chennai Super Kings","runs",80,"N",NA,"AY Dandekar/Nitin Menon","date","01/05/2019","team1","Chennai Super Kings"
"3195",1178426,"JJ Bumrah","Mumbai Indians","bat","Mumbai Indians","tie",NA,"Y",NA,"CK Nandan/S Ravi","date","02/05/2019","team1","Mumbai Indians"
"3196",1178427,"Shubman Gill","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",7,"N",NA,"C Shamshuddin/BNJ Oxenford","date","03/05/2019","team1","Kings XI Punjab"
"3197",1178428,"A Mishra","Rajasthan Royals","bat","Delhi Capitals","wickets",5,"N",NA,"AY Dandekar/IJ Gould","date","04/05/2019","team1","Delhi Capitals"
"3198",1178429,"SO Hetmyer","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",4,"N",NA,"NJ Llong/AK Chaudhary","date","04/05/2019","team1","Royal Challengers Bangalore"
"3199",1178430,"KL Rahul","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"KN Ananthapadmanabhan/C Shamshuddin","date","05/05/2019","team1","Kings XI Punjab"
"3200",1178431,"HH Pandya","Mumbai Indians","field","Mumbai Indians","wickets",9,"N",NA,"A Nand Kishore/CK Nandan","date","05/05/2019","team1","Mumbai Indians"
"3201",1181764,"SA Yadav","Chennai Super Kings","bat","Mumbai Indians","wickets",6,"N",NA,"NJ Llong/Nitin Menon","date","07/05/2019","team1","Mumbai Indians"
"3202",1181766,"RR Pant","Delhi Capitals","field","Delhi Capitals","wickets",2,"N",NA,"BNJ Oxenford/S Ravi","date","08/05/2019","team1","Delhi Capitals"
"3203",1181767,"F du Plessis","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"BNJ Oxenford/S Ravi","date","10/05/2019","team1","Chennai Super Kings"
"3204",1181768,"JJ Bumrah","Mumbai Indians","bat","Mumbai Indians","runs",1,"N",NA,"IJ Gould/Nitin Menon","date","12/05/2019","team1","Mumbai Indians"
"3205",1216492,"AT Rayudu","Chennai Super Kings","field","Chennai Super Kings","wickets",5,"N",NA,"CB Gaffaney/VK Sharma","date","19/09/2020","team1","Mumbai Indians"
"3206",1216493,"MP Stoinis","Kings XI Punjab","field","Delhi Capitals","tie",NA,"Y",NA,"AK Chaudhary/Nitin Menon","date","20/09/2020","team1","Delhi Capitals"
"3207",1216494,"Mohammed Siraj","Kolkata Knight Riders","bat","Royal Challengers Bangalore","wickets",8,"N",NA,"VK Sharma/S Ravi","date","21/10/2020","team1","Kolkata Knight Riders"
"3208",1216495,"S Nadeem","Sunrisers Hyderabad","field","Sunrisers Hyderabad","wickets",10,"N",NA,"C Shamshuddin/RK Illingworth","date","03/11/2020","team1","Mumbai Indians"
"3209",1216496,"SV Samson","Chennai Super Kings","field","Rajasthan Royals","runs",16,"N",NA,"C Shamshuddin/VA Kulkarni","date","22/09/2020","team1","Rajasthan Royals"
"3210",1216497,"CV Varun","Delhi Capitals","field","Kolkata Knight Riders","runs",59,"N",NA,"CB Gaffaney/PG Pathak","date","24/10/2020","team1","Kolkata Knight Riders"
"3211",1216498,"CJ Jordan","Sunrisers Hyderabad","field","Kings XI Punjab","runs",12,"N",NA,"AY Dandekar/PR Reiffel","date","24/10/2020","team1","Kings XI Punjab"
"3212",1216499,"SA Yadav","Mumbai Indians","field","Mumbai Indians","wickets",5,"N",NA,"UV Gandhe/CB Gaffaney","date","28/10/2020","team1","Royal Challengers Bangalore"
"3213",1216500,"R Ashwin","Rajasthan Royals","field","Delhi Capitals","runs",46,"N",NA,"KN Ananthapadmanabhan/C Shamshuddin","date","09/10/2020","team1","Delhi Capitals"
"3214",1216501,"RA Tripathi","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",10,"N",NA,"KN Ananthapadmanabhan/RK Illingworth","date","07/10/2020","team1","Kolkata Knight Riders"
"3215",1216502,"Sandeep Sharma","Sunrisers Hyderabad","field","Sunrisers Hyderabad","wickets",5,"N",NA,"KN Ananthapadmanabhan/K Srinivasan","date","31/10/2020","team1","Royal Challengers Bangalore"
"3216",1216503,"KA Pollard","Kings XI Punjab","field","Mumbai Indians","runs",48,"N",NA,"VK Sharma/S Ravi","date","01/10/2020","team1","Mumbai Indians"
"3217",1216504,"Shivam Mavi","Rajasthan Royals","field","Kolkata Knight Riders","runs",37,"N",NA,"KN Ananthapadmanabhan/C Shamshuddin","date","30/09/2020","team1","Kolkata Knight Riders"
"3218",1216505,"A Nortje","Delhi Capitals","field","Delhi Capitals","wickets",6,"N",NA,"CB Gaffaney/S Ravi","date","02/11/2020","team1","Royal Challengers Bangalore"
"3219",1216506,"RD Gaikwad","Chennai Super Kings","field","Chennai Super Kings","wickets",9,"N",NA,"PG Pathak/VK Sharma","date","01/11/2020","team1","Kings XI Punjab"
